siteID,collectYear,collectMonth,mean_SWN
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.5
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.4
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.2
CRAM,2019,9,3.3
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.2
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.2
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.2
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.2
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.3
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.3
CRAM,2019,9,3.2
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.3
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.2
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.2
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.3
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.3
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.3
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.3
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.3
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.2
CRAM,2019,9,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.1
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.2
CRAM,2019,10,3.1
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.3
CRAM,2019,10,3.3
CRAM,2019,10,3.3
CRAM,2019,10,3.3
CRAM,2019,10,3.3
CRAM,2019,10,3.3
CRAM,2019,10,3.3
CRAM,2019,10,3.3
CRAM,2019,10,3.3
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.3
CRAM,2019,10,3.3
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.3
CRAM,2019,10,3.3
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.3
CRAM,2019,10,3.3
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.1
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.3
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.2
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.2
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.2
CRAM,2019,10,3.1
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.1
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.2
CRAM,2019,10,3.1
CRAM,2019,10,3.2
CRAM,2019,10,3.1
CRAM,2019,10,3.1
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.1
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.1
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
CRAM,2019,10,3.2
